trade_date,ticker,open,high,low,close,volume
2024-12-09,TSLA,397.6099853515625,404.79998779296875,378.010009765625,389.7900085449219,96359200
2024-12-09,XLP,80.34106825622744,80.7111214110642,79.88336643619084,80.09761047363281,11614000
2024-12-09,SPY,600.3907251065754,600.558666264525,596.8241011467584,597.4168701171875,34742700
2024-12-09,JNJ,145.77557799857644,147.3379185775207,144.9455966719243,146.0782928466797,8410300
2024-12-09,NVDA,138.93972344033872,139.91950565348523,137.1001279875636,138.77975463867188,189308600
2024-12-10,TSLA,392.67999267578125,409.7300109863281,390.8500061035156,400.989990234375,97563600
2024-12-10,XLP,80.03919588477744,80.67218027776016,79.71782977681374,80.4774169921875,8497200
2024-12-10,SPY,598.0985858914665,598.5234137048745,594.8975128400896,595.5594482421875,37234500
2024-12-10,JNJ,146.4004983361191,147.27932042159756,144.83817279457298,145.71697998046875,9398700
2024-12-10,NVDA,138.97971741196267,141.78911819403848,133.76085313448985,135.04058837890625,210020900
2024-12-11,TSLA,409.70001220703125,424.8800048828125,402.3800048828125,424.7699890136719,104287600
2024-12-11,XLP,80.60401329770416,80.93511980261931,79.82495271684724,79.86390686035156,9046100
2024-12-11,SPY,598.5036997474019,601.1218330792508,598.2270340236872,600.1635131835938,28677700
2024-12-11,JNJ,145.00417223410255,145.00417223410255,142.92430964227208,143.18795776367188,13446700
2024-12-11,NVDA,137.33007570041752,140.1394610798945,135.18055019628483,139.27964782714844,184905200
2024-12-12,TSLA,424.8399963378906,429.29998779296875,415.0,418.1000061035156,87752200
2024-12-12,XLP,80.37028200138009,80.45793066657994,79.97101510139069,80.09761047363281,5410800
2024-12-12,SPY,599.2940188154165,599.8670086682928,597.071044921875,597.071044921875,31543800
2024-12-12,JNJ,143.73477089545992,144.2913597124021,142.57278222815913,142.79737854003906,6176300
2024-12-12,NVDA,137.05015122102654,138.4098556769623,135.77043117490655,137.31008911132812,159211400
2024-12-13,TSLA,420.0,436.29998779296875,415.7099914550781,436.2300109863281,89000200
2024-12-13,XLP,79.9417992845542,80.36054699587298,79.49383782612472,79.89311218261719,8154300
2024-12-13,SPY,599.1162729918287,599.8374853272288,595.5693676109008,596.9525756835938,35904700
2024-12-13,JNJ,142.23103413427467,143.47112644659353,141.6256193688481,143.16842651367188,8324900
2024-12-13,NVDA,138.90974525213795,139.56960518418134,132.51112983721956,134.22076416015625,231514900
2024-12-16,TSLA,441.0899963378906,463.19000244140625,436.1499938964844,463.0199890136719,114083800
2024-12-16,XLP,79.92232669710559,80.3216010574317,79.45488444961923,79.474365234375,6495000
2024-12-16,SPY,598.7210976209475,600.4797462916116,597.9406083278325,599.5015869140625,43695200
2024-12-16,JNJ,143.27584576225493,143.7836086880794,140.14142025957898,140.46365356445312,8732400
2024-12-16,NVDA,134.1507548377073,134.37070812011547,130.39157963416955,131.9712371826172,237951100
2024-12-17,TSLA,475.8999938964844,483.989990234375,457.510009765625,479.8599853515625,131223000
2024-12-17,XLP,79.30882183385015,79.74704293802549,79.20169979865297,79.3380355834961,8535900
2024-12-17,SPY,596.9327194205068,597.9009287649616,595.6483465488363,597.031494140625,55773500
2024-12-17,JNJ,140.45387189379161,143.2074936786876,140.3269423438407,142.96337890625,10343000
2024-12-17,NVDA,129.06188284882555,131.5613383936032,126.8323727744144,130.36160278320312,259410300
2024-12-18,TSLA,466.5,488.5400085449219,427.010009765625,440.1300048828125,149340800
2024-12-18,XLP,79.03614890685445,79.29908007889566,78.11100474874318,78.13048553466797,17223000
2024-12-18,SPY,596.7252628946356,599.1260676649564,578.8525850593486,579.2379150390625,108248700
2024-12-18,JNJ,142.25055280306566,143.28561195210492,141.26433448793145,141.3424530029297,9336100
2024-12-18,NVDA,133.83084634553458,136.67022414162827,128.2520598203989,128.88192749023438,277444500
2024-12-19,TSLA,451.8800048828125,456.3599853515625,420.0199890136719,436.1700134277344,118566100
2024-12-19,XLP,78.06231693344255,78.45184349148043,77.57540130615234,77.57540130615234,15778400
2024-12-19,SPY,584.2568263743534,585.8771418800329,578.8130004498754,579.0599975585938,85919500
2024-12-19,JNJ,140.74682696918128,141.8014046817213,139.9949492214326,140.20001220703125,9516700
2024-12-19,NVDA,131.7312862928068,134.0007959707685,129.52177635647746,130.65151977539062,209719200
2024-12-20,TSLA,425.510009765625,447.0799865722656,417.6400146484375,421.05999755859375,132216200
2024-12-20,XLP,77.53645015042211,78.2960373694886,77.27351154090333,77.84807586669922,11035400
2024-12-20,SPY,576.716609074651,590.5751556827481,575.8640332815654,586.01513671875,125716700
2024-12-20,JNJ,139.68247589971185,142.04550511117398,139.38953519259533,141.0690460205078,17702800
2024-12-20,NVDA,129.7817201303188,135.25052978203578,128.19207015255643,134.670654296875,306528600
2024-12-23,TSLA,431.0,434.510009765625,415.4100036621094,430.6000061035156,72698100
2024-12-23,XLP,77.56547543011678,77.74209540114175,76.6921898750815,77.43791198730469,11469000
2024-12-23,SPY,585.7573730277389,590.1290398696646,582.5553885988357,589.5243530273438,57635800
2024-12-23,JNJ,141.22528648930432,141.9088048894955,140.0730569864818,141.8502197265625,8720800
2024-12-23,NVDA,136.25031123897003,139.75954112073697,135.09056027465786,139.6395721435547,176053500
2024-12-24,TSLA,435.8999938964844,462.7799987792969,435.1400146484375,462.2799987792969,59551800
2024-12-24,XLP,77.36922670848587,77.99720716288313,77.26129186606282,77.94815063476562,3932600
2024-12-24,SPY,590.8824302891231,596.1165955673065,590.2975285951272,596.076904296875,33160100
2024-12-24,JNJ,141.5865687509638,142.41656494140625,140.93234294537487,142.41656494140625,3164100
2024-12-24,NVDA,139.9695150682445,141.8690952419841,138.61980292789985,140.18946838378906,105157000
2024-12-26,TSLA,465.1600036621094,465.3299865722656,451.0199890136719,454.1300048828125,76366400
2024-12-26,XLP,77.80096888742915,78.24251508701776,77.73228375669052,78.1934585571289,4253700
2024-12-26,SPY,594.2926551063172,597.2467510278158,592.8850063759046,596.11669921875,41219100
2024-12-26,JNJ,142.084549040839,142.92430440823344,141.67443803344858,142.1529083251953,4656300
2024-12-26,NVDA,139.6695752314167,140.81933395538283,137.70000300728188,139.89952087402344,116205600
2024-12-27,TSLA,449.5199890136719,450.0,426.5,431.6600036621094,82666800
2024-12-27,XLP,77.83041213233086,78.22290184151512,77.52623616361939,77.810791015625,6601700
2024-12-27,SPY,592.349606135686,592.5875722637912,585.628530262738,589.8416137695312,64969300
2024-12-27,JNJ,141.45962085477984,143.14890577539174,141.27409124734757,141.63539123535156,5588300
2024-12-27,NVDA,138.5198213856297,138.98972022149263,134.68066155069724,136.9801483154297,170582600
2024-12-30,TSLA,419.3999938964844,427.0,415.75,417.4100036621094,64941000
2024-12-30,XLP,77.47716321775377,77.52622723304437,76.65294166091911,76.89824676513672,7249300
2024-12-30,SPY,582.7834446998471,586.5999783678407,579.3336317674779,583.1105346679688,56578800
2024-12-30,JNJ,141.4303412063155,141.46940791649595,139.58483398927493,139.9656524658203,6268700
2024-12-30,NVDA,134.80062832550155,140.23944563051566,133.99080722961983,137.46005249023438,167734700
2024-12-31,TSLA,423.7900085449219,427.92999267578125,402.5400085449219,403.8399963378906,76825100
2024-12-31,XLP,77.0552362286666,77.37904075487417,76.69218947454068,77.13373565673828,6125500
2024-12-31,SPY,584.7858235548729,585.5095236812081,579.3435211584518,580.9891357421875,57052700
2024-12-31,JNJ,140.37574451776865,141.26432580925183,139.93634093503397,141.2154998779297,5811400
2024-12-31,NVDA,137.99994871496077,138.0399485497518,133.80086613446198,134.26075744628906,155659200
2025-01-02,TSLA,390.1000061035156,392.7300109863281,373.0400085449219,379.2799987792969,109710700
2025-01-02,XLP,77.30054324327239,77.65378319223515,76.64312736063745,76.89824676513672,9321800
2025-01-02,SPY,584.2703854968423,585.9952616225524,575.4575923435457,579.5616455078125,50204000
2025-01-02,JNJ,141.81113040942495,142.3384265909231,140.3952678991333,140.62962341308594,6051300
2025-01-02,NVDA,135.97038221662075,138.84975989825128,134.60068545398187,138.27987670898438,198247200
2025-01-03,TSLA,381.4800109863281,411.8800048828125,379.45001220703125,410.44000244140625,95423300
2025-01-03,XLP,77.0454279582813,77.2220479422063,76.5842606260331,76.85900115966797,6991300
2025-01-03,SPY,582.4265768189647,587.4524841165517,581.3360954279694,586.8081665039062,37888500
2025-01-03,JNJ,140.6784687147639,141.1666982613835,140.23905020313964,140.79563903808594,5878800
2025-01-03,NVDA,139.97950221326124,144.86843662681642,139.69956441393234,144.43853759765625,229322500
2025-01-06,TSLA,423.20001220703125,426.42999267578125,401.70001220703125,411.04998779296875,85516500
2025-01-06,XLP,76.94730428102872,76.96693288184373,75.9660838515758,76.05439758300781,9275700
2025-01-06,SPY,591.0906669897693,594.4908658796807,588.4438157230102,590.1885375976562,47679400
2025-01-06,JNJ,140.13162889639017,141.4108027309781,139.56528087562768,140.27810668945312,7910500
2025-01-06,NVDA,148.55763229845726,152.12686204773377,147.78781099429082,149.39744567871094,265377400
2025-01-07,TSLA,405.8299865722656,414.3299865722656,390.0,394.3599853515625,75699500
2025-01-07,XLP,76.25064167568375,76.69219537798782,75.68153200753258,75.78946685791016,11112800
2025-01-07,SPY,592.2305931115341,592.5577435625502,581.6830616942256,583.5169677734375,60393100
2025-01-07,JNJ,140.37575769719055,143.71524609892302,140.20976143477625,142.78761291503906,8422000
2025-01-07,NVDA,152.99665754898407,153.09664186378797,139.97948999458222,140.10946655273438,351782200
2025-01-08,TSLA,392.95001220703125,402.5,387.3999938964844,394.94000244140625,73038800
2025-01-08,XLP,75.71097950809276,76.00534117472162,75.23017605953078,75.92684173583984,9277400
2025-01-08,SPY,583.5863907900373,585.4500653976103,580.1167928192344,584.3695068359375,47304700
2025-01-08,JNJ,142.06505243421566,142.162689413133,138.11038974823657,138.9208526611328,11175600
2025-01-08,NVDA,142.54894625810496,143.91864297451565,137.5300354006173,140.07948303222656,227349900
2025-01-10,TSLA,391.3999938964844,399.2799987792969,377.2900085449219,394.739990234375,62287300
2025-01-10,XLP,75.44603867480497,75.87777806191457,74.80824389460702,74.90636444091797,13943200
2025-01-10,SPY,580.7908883545033,580.8602875756501,573.5245418299866,575.4476928710938,73105000
2025-01-10,JNJ,137.6807302951522,140.28787425108914,137.3682562377179,138.7157745361328,8821500
2025-01-10,NVDA,137.42007490895548,139.88953842521914,134.19078233209814,135.8804168701172,207602500
2025-01-13,TSLA,383.2099914550781,403.7900085449219,380.07000732421875,403.30999755859375,67580500
2025-01-13,XLP,74.96524278642461,75.22036219582546,74.63162394549768,75.03392791748047,9490900
2025-01-13,SPY,570.7687264554227,576.6967632072416,570.352331124668,576.3399047851562,47910100
2025-01-13,JNJ,139.61411661156524,141.6549274347408,138.9598908087689,141.0690460205078,10376400
2025-01-13,NVDA,129.96170394882952,133.46094192558937,129.4817974709377,133.20098876953125,204808900
2025-01-14,TSLA,414.3399963378906,422.6400146484375,394.5400085449219,396.3599853515625,84565000
2025-01-14,XLP,75.1222358528154,75.21054958679781,74.70031075652113,75.05355072021484,7763700
2025-01-14,SPY,579.2840683920101,579.9185236912625,573.3262632797856,577.1329345703125,48420600
2025-01-14,JNJ,141.0983382309039,141.40103816428257,139.49694592239808,141.3424530029297,8681700
2025-01-14,NVDA,136.02036676060487,136.35029670610186,130.021673763493,131.73129272460938,195590500
2025-01-15,TSLA,409.8999938964844,429.79998779296875,405.6600036621094,428.2200012207031,81375500
2025-01-15,XLP,75.46566923871404,75.70116005320938,74.68068987557223,74.7984390258789,11426800
2025-01-15,SPY,585.2022507077428,588.7808787490047,584.082061353333,587.6309814453125,56900200
2025-01-15,JNJ,141.8892740229707,142.6118591441749,140.8639889549165,141.55728149414062,7434600
2025-01-15,NVDA,133.6208947252083,136.42028814155947,131.26140794998662,136.21034240722656,185217300
2025-01-16,TSLA,423.489990234375,424.0,409.1300048828125,413.82000732421875,68335200
2025-01-16,XLP,74.65124718997434,75.43621899055746,74.38631349911311,75.35772705078125,11223400
2025-01-16,SPY,589.0088467012978,589.1872759074608,585.7969999803885,586.5008544921875,43319700
2025-01-16,JNJ,140.92258563408913,144.58430728949784,140.66869673024732,144.29136657714844,8964000
2025-01-16,NVDA,138.6097963703303,138.7197730168145,133.46092441099125,133.54090881347656,209235600
2025-01-17,TSLA,421.5,439.739990234375,419.75,426.5,94991400
2025-01-17,XLP,75.49510520915885,75.94646572613864,75.4067914742508,75.78946685791016,10524800
2025-01-17,SPY,591.7746725476055,594.1537892227647,590.4363626944013,592.3892822265625,58070600
2025-01-17,JNJ,143.9691231443342,144.8869970252477,143.15866035373148,143.5687713623047,10773100
2025-01-17,NVDA,136.66022586007293,138.46982912838536,135.4304980750839,137.6800079345703,201188800
2025-01-21,TSLA,432.6400146484375,433.20001220703125,406.30999755859375,424.07000732421875,87320900
2025-01-21,XLP,75.93665242204113,76.43707696344012,75.85815298689656,76.14270782470703,8849500
2025-01-21,SPY,595.4524359229735,597.8216903968008,593.4698083475514,597.811767578125,42532900
2025-01-21,JNJ,144.08630723838397,145.3557070908205,143.58831844455335,144.66241455078125,11111700
2025-01-21,NVDA,139.1296971907641,141.79911388356058,137.0601406758009,140.79933166503906,197749000
2025-01-22,TSLA,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300
2025-01-22,XLP,76.48613078869307,76.48613078869307,75.70115892338484,75.76984405517578,8357500
2025-01-22,SPY,600.656799743693,602.5403200370894,600.1016664737954,601.1723022460938,48196000
2025-01-22,JNJ,140.61011247934044,142.04550856953375,138.76460534903245,141.8502197265625,16834700
2025-01-22,NVDA,144.6285153116103,147.7578236263026,143.63872531436203,147.03799438476562,237651400
2025-01-23,TSLA,416.05999755859375,420.7300109863281,408.95001220703125,412.3800048828125,50690600
2025-01-23,XLP,75.66191079845473,76.07402159786753,75.35773484928593,76.04458618164062,7562500
2025-01-23,SPY,600.537850876753,604.4535522460938,600.2603144924775,604.4535522460938,41152100
2025-01-23,JNJ,142.01620985684826,144.4280649573552,141.40103587344308,143.18795776367188,10506400
2025-01-23,NVDA,145.0184168760411,147.19793483530896,143.68870466698334,147.1879425048828,155915500
2025-01-24,TSLA,414.45001220703125,418.8800048828125,405.7799987792969,406.5799865722656,56427100
2025-01-24,XLP,76.01515525816909,76.46651580126742,75.97590553884073,76.43708038330078,6685300
2025-01-24,SPY,604.5130086851335,605.4746144426255,601.5291447490314,602.68896484375,34604700
2025-01-24,JNJ,143.35394962872613,144.1546531952821,142.93407939229985,143.3637237548828,9887300
2025-01-24,NVDA,148.3376757009225,148.93755110518853,141.8490991802554,142.58892822265625,234657600
2025-01-27,TSLA,394.79998779296875,406.69000244140625,389.0,397.1499938964844,58125500
2025-01-27,XLP,77.2122356606895,78.65463084626529,77.20242136057797,78.5074462890625,17519900
2025-01-27,SPY,589.6433687414142,594.4809850060814,589.4748623340163,594.1637573242188,70361100
2025-01-27,JNJ,144.95535169336566,149.83764723641997,144.51594807440748,149.29083251953125,15152300
2025-01-27,NVDA,124.77282637681094,128.3720332810038,116.67458414531102,118.39421081542969,818830900
2025-01-28,TSLA,396.9100036621094,400.5899963378906,386.5,398.0899963378906,48910700
2025-01-28,XLP,78.26215007672117,78.59576145722343,77.12393069028622,77.28092956542969,11664900
2025-01-28,SPY,595.4028342716128,600.1115743831343,592.0621119171008,599.2689819335938,44433300
2025-01-28,JNJ,149.0662455365741,149.36894546502,146.76180153022008,146.8399200439453,10320600
2025-01-28,NVDA,121.78346978934897,128.97190639273322,116.22468308647471,128.9619140625,579666400
2025-01-29,TSLA,395.2099914550781,398.5899963378906,384.4800109863281,389.1000061035156,68033600
2025-01-29,XLP,77.3986686867171,77.81078697733732,77.32998355263344,77.46735382080078,10195100
2025-01-29,SPY,598.4759633815796,598.8824359394148,594.0150510945792,596.5825805664062,37177400
2025-01-29,JNJ,146.9571043773899,148.30462279336854,146.46887479474074,147.591796875,7156400
2025-01-29,NVDA,126.47245082309266,126.86236527865272,120.02385855553806,123.67305755615234,467120600
2025-01-30,TSLA,410.7799987792969,412.5,384.4100036621094,400.2799987792969,98092900
2025-01-30,XLP,77.85002891938461,78.39951747613001,77.69303753611317,78.23271179199219,8192000
